CVE ID,Severity,Exploited,Patch Available,GitHub PoC?
CVE-2024-56558,,,False,❌
CVE-2024-56559,,,False,❌
CVE-2024-5656,,,False,❌
CVE-2024-56560,,,False,❌
CVE-2024-56561,HIGH,,False,❌
CVE-2024-56562,,,False,❌
CVE-2024-56563,,,False,❌
CVE-2024-56564,,,False,❌
CVE-2024-56565,,,False,❌
CVE-2024-56566,,,False,❌
CVE-2024-56567,MEDIUM,,False,❌
CVE-2024-56568,MEDIUM,,False,❌
CVE-2024-56569,MEDIUM,,False,❌
CVE-2024-5657,HIGH,,False,❌
CVE-2024-56570,,,False,❌
CVE-2024-56571,,,False,❌
CVE-2024-56572,MEDIUM,,False,❌
CVE-2024-56573,,,False,❌
CVE-2024-56574,MEDIUM,,False,❌
CVE-2024-56575,MEDIUM,,False,❌
CVE-2024-56576,,,False,❌
CVE-2024-56577,MEDIUM,,False,❌
CVE-2024-56578,MEDIUM,,False,❌
CVE-2024-56579,MEDIUM,,False,❌
CVE-2024-5658,MEDIUM,,False,❌
CVE-2024-56580,MEDIUM,,False,❌
CVE-2024-56581,HIGH,,False,❌
CVE-2024-56582,HIGH,,False,❌
CVE-2024-56583,,,False,❌
CVE-2024-56584,,,False,❌
CVE-2024-56585,,,False,❌
CVE-2024-56586,,,False,❌
CVE-2024-56587,MEDIUM,,False,❌
CVE-2024-56588,MEDIUM,,False,❌
CVE-2024-56589,,,False,❌
CVE-2024-5659,MEDIUM,,False,❌
CVE-2024-56590,,,False,❌
CVE-2024-56591,,,False,❌
CVE-2024-56592,,,False,❌
CVE-2024-56593,MEDIUM,,False,❌
CVE-2024-56594,,,False,❌
CVE-2024-56595,HIGH,,False,❌
CVE-2024-56596,HIGH,,False,❌
CVE-2024-56597,,,False,❌
CVE-2024-56598,HIGH,,False,❌
CVE-2024-56599,MEDIUM,,False,❌
CVE-2024-5660,,,False,❌
CVE-2024-56600,HIGH,,False,❌
CVE-2024-56601,HIGH,,False,❌
CVE-2024-56602,HIGH,,False,❌
CVE-2024-56603,HIGH,,False,❌
CVE-2024-56604,HIGH,,False,❌
CVE-2024-56605,HIGH,,False,❌
CVE-2024-56606,HIGH,,False,❌
CVE-2024-56607,,,False,❌
CVE-2024-56608,HIGH,,False,❌
CVE-2024-56609,,,False,❌
CVE-2024-5661,MEDIUM,,False,❌
CVE-2024-56610,,,False,❌
CVE-2024-56611,MEDIUM,,False,❌
CVE-2024-56612,MEDIUM,,False,❌
CVE-2024-56613,MEDIUM,,False,❌
CVE-2024-56614,HIGH,,False,❌
CVE-2024-56615,HIGH,,False,❌
CVE-2024-56616,,,False,❌
CVE-2024-56617,MEDIUM,,False,❌
CVE-2024-56618,MEDIUM,,False,❌
CVE-2024-56619,,,False,❌
CVE-2024-5662,,,False,❌
CVE-2024-56620,MEDIUM,,False,❌
CVE-2024-56621,MEDIUM,,False,❌
CVE-2024-56622,MEDIUM,,False,❌
CVE-2024-56623,MEDIUM,,False,❌
CVE-2024-56624,,,False,❌
CVE-2024-56625,,,False,❌
CVE-2024-56626,HIGH,,False,❌
CVE-2024-56627,HIGH,,False,❌
CVE-2024-56628,,,False,❌
CVE-2024-56629,MEDIUM,,False,❌
CVE-2024-5663,MEDIUM,,False,❌
CVE-2024-56630,,,False,❌
CVE-2024-56631,HIGH,,False,❌
CVE-2024-56632,MEDIUM,,False,❌
CVE-2024-56633,,,False,❌
CVE-2024-56634,MEDIUM,,False,❌
CVE-2024-56635,HIGH,,False,❌
CVE-2024-56636,,,False,❌
CVE-2024-56637,,,False,❌
CVE-2024-56638,,,False,❌
CVE-2024-56639,,,False,❌
CVE-2024-5664,MEDIUM,,False,❌
CVE-2024-56640,HIGH,,False,❌
CVE-2024-56641,,,False,❌
CVE-2024-56642,HIGH,,False,❌
CVE-2024-56643,MEDIUM,,False,❌
CVE-2024-56644,,,False,❌
CVE-2024-56645,,,False,❌
CVE-2024-56646,MEDIUM,,False,❌
CVE-2024-56647,MEDIUM,,False,❌
CVE-2024-56648,MEDIUM,,False,❌
CVE-2024-56649,MEDIUM,,False,❌
CVE-2024-5665,MEDIUM,,False,❌
CVE-2024-56650,HIGH,,False,❌
CVE-2024-56651,HIGH,,False,❌
CVE-2024-56652,HIGH,,False,❌
CVE-2024-56653,HIGH,,False,❌
CVE-2024-56654,MEDIUM,,False,❌
CVE-2024-56655,MEDIUM,,False,❌
CVE-2024-56656,MEDIUM,,False,❌
CVE-2024-56657,MEDIUM,,False,❌
CVE-2024-56658,HIGH,,False,❌
CVE-2024-56659,MEDIUM,,False,❌
CVE-2024-5666,MEDIUM,,False,❌
CVE-2024-56660,MEDIUM,,False,❌
CVE-2024-56661,MEDIUM,,False,❌
CVE-2024-56662,HIGH,,False,❌
CVE-2024-56663,HIGH,,False,❌
CVE-2024-56664,HIGH,,False,❌
CVE-2024-56665,MEDIUM,,False,❌
CVE-2024-56666,MEDIUM,,False,❌
CVE-2024-56667,MEDIUM,,False,❌
CVE-2024-56668,MEDIUM,,False,❌
CVE-2024-56669,HIGH,,False,❌
CVE-2024-5667,MEDIUM,,False,❌
CVE-2024-56670,MEDIUM,,False,❌
CVE-2024-56671,MEDIUM,,False,❌
CVE-2024-56672,HIGH,,False,❌
CVE-2024-56673,MEDIUM,,False,❌
CVE-2024-56674,MEDIUM,,False,❌
CVE-2024-56675,HIGH,,False,❌
CVE-2024-56676,,,False,❌
CVE-2024-56677,,,False,❌
CVE-2024-56678,,,False,❌
CVE-2024-56679,,,False,❌
CVE-2024-5668,MEDIUM,,False,❌
CVE-2024-56680,,,False,❌
CVE-2024-56681,,,False,❌
CVE-2024-56682,MEDIUM,,False,❌
CVE-2024-56683,,,False,❌
CVE-2024-56684,,,False,❌
CVE-2024-56685,,,False,❌
CVE-2024-56686,,,False,❌
CVE-2024-56687,MEDIUM,,False,❌
CVE-2024-56688,MEDIUM,,False,❌
CVE-2024-56689,MEDIUM,,False,❌
CVE-2024-5669,,,False,❌
CVE-2024-56690,,,False,❌
CVE-2024-56691,,,False,❌
CVE-2024-56692,MEDIUM,,False,❌
CVE-2024-56693,,,False,❌
CVE-2024-56694,MEDIUM,,False,❌
CVE-2024-56695,HIGH,,False,❌
CVE-2024-56696,MEDIUM,,False,❌
CVE-2024-56697,MEDIUM,,False,❌
CVE-2024-56698,MEDIUM,,False,❌
CVE-2024-56699,,,False,❌
CVE-2024-5670,CRITICAL,,False,❌
CVE-2024-56700,,,False,❌
CVE-2024-56701,,,False,❌
CVE-2024-56702,MEDIUM,,False,❌
CVE-2024-56703,MEDIUM,,False,❌
CVE-2024-56704,HIGH,,False,❌
CVE-2024-56705,,,False,❌
CVE-2024-56706,,,False,❌
CVE-2024-56707,,,False,❌
CVE-2024-56708,HIGH,,False,❌
CVE-2024-56709,,,False,❌
CVE-2024-5671,,,False,❌
CVE-2024-56710,MEDIUM,,False,❌
CVE-2024-56711,MEDIUM,,False,❌
CVE-2024-56712,MEDIUM,,False,❌
CVE-2024-56713,,,False,❌
CVE-2024-56714,,,False,❌
CVE-2024-56715,MEDIUM,,False,❌
CVE-2024-56716,MEDIUM,,False,❌
CVE-2024-56717,MEDIUM,,False,❌
CVE-2024-56718,MEDIUM,,False,❌
CVE-2024-56719,MEDIUM,,False,❌
CVE-2024-5672,,,False,❌
CVE-2024-56720,MEDIUM,,False,❌
CVE-2024-56721,HIGH,,False,❌
CVE-2024-56722,MEDIUM,,False,❌
CVE-2024-56723,MEDIUM,,False,❌
CVE-2024-56724,MEDIUM,,False,❌
CVE-2024-56725,MEDIUM,,False,❌
CVE-2024-56726,MEDIUM,,False,❌
CVE-2024-56727,MEDIUM,,False,❌
CVE-2024-56728,MEDIUM,,False,❌
CVE-2024-56729,MEDIUM,,False,❌
CVE-2024-5673,MEDIUM,,False,❌
CVE-2024-56730,MEDIUM,,False,❌
CVE-2024-56732,,,False,❌
CVE-2024-56733,,,False,❌
CVE-2024-56734,,,False,❌
CVE-2024-56736,,,False,❌
CVE-2024-56737,,,False,❌
CVE-2024-56738,,,False,❌
CVE-2024-56739,MEDIUM,,False,❌
CVE-2024-5674,,,False,❌
CVE-2024-56740,HIGH,,False,❌
CVE-2024-56741,,,False,❌
CVE-2024-56742,MEDIUM,,False,❌
CVE-2024-56743,MEDIUM,,False,❌
CVE-2024-56744,MEDIUM,,False,❌
CVE-2024-56745,MEDIUM,,False,❌
CVE-2024-56746,MEDIUM,,False,❌
CVE-2024-56747,MEDIUM,,False,❌
CVE-2024-56748,MEDIUM,,False,❌
CVE-2024-56749,MEDIUM,,False,❌
CVE-2024-5675,CRITICAL,,False,❌
CVE-2024-56750,MEDIUM,,False,❌
CVE-2024-56751,MEDIUM,,False,❌
CVE-2024-56752,MEDIUM,,False,❌
CVE-2024-56753,MEDIUM,,False,❌
CVE-2024-56754,MEDIUM,,False,❌
CVE-2024-56755,MEDIUM,,False,❌
CVE-2024-56756,MEDIUM,,False,❌
CVE-2024-56757,MEDIUM,,False,❌
CVE-2024-56758,MEDIUM,,False,❌
CVE-2024-56759,HIGH,,False,❌
CVE-2024-5676,,,False,❌
CVE-2024-56760,MEDIUM,,False,❌
CVE-2024-56761,MEDIUM,,False,❌
CVE-2024-56762,,,False,❌
CVE-2024-56763,MEDIUM,,False,❌
CVE-2024-56764,HIGH,,False,❌
CVE-2024-56765,HIGH,,False,❌
CVE-2024-56766,HIGH,,False,❌
CVE-2024-56767,MEDIUM,,False,❌
CVE-2024-56768,MEDIUM,,False,❌
CVE-2024-56769,MEDIUM,,False,❌
CVE-2024-5677,,,False,❌
CVE-2024-56770,MEDIUM,,False,❌
CVE-2024-56771,MEDIUM,,False,❌
CVE-2024-56772,HIGH,,False,❌
CVE-2024-56773,MEDIUM,,False,❌
CVE-2024-56774,MEDIUM,,False,❌
CVE-2024-56775,HIGH,,False,❌
CVE-2024-56776,MEDIUM,,False,❌
CVE-2024-56777,MEDIUM,,False,❌
CVE-2024-56778,MEDIUM,,False,❌
CVE-2024-56779,MEDIUM,,False,❌
CVE-2024-5678,MEDIUM,,False,❌
CVE-2024-56780,MEDIUM,,False,❌
CVE-2024-56781,MEDIUM,,False,❌
CVE-2024-56782,MEDIUM,,False,❌
CVE-2024-56783,MEDIUM,,False,❌
CVE-2024-56784,HIGH,,False,❌
CVE-2024-56785,MEDIUM,,False,❌
CVE-2024-56786,MEDIUM,,False,❌
CVE-2024-56787,MEDIUM,,False,❌
CVE-2024-56788,,,False,❌
CVE-2024-5679,HIGH,,False,❌
CVE-2024-56799,,,False,❌
CVE-2024-5680,MEDIUM,,False,❌
CVE-2024-56800,,,False,❌
CVE-2024-56801,CRITICAL,,False,❌
CVE-2024-56802,,,False,❌
CVE-2024-56803,,,False,❌
CVE-2024-5681,HIGH,,False,❌
CVE-2024-56810,LOW,,False,❌
CVE-2024-56811,LOW,,False,❌
CVE-2024-56812,LOW,,False,❌
CVE-2024-5682,,,False,❌
CVE-2024-56826,,,False,❌
CVE-2024-56827,,,False,❌
CVE-2024-56828,,,False,❌
CVE-2024-56829,,,False,❌
CVE-2024-5683,,,False,❌
CVE-2024-56830,,,False,❌
CVE-2024-5684,HIGH,,False,❌
CVE-2024-56841,HIGH,,False,❌
CVE-2024-5685,HIGH,,False,❌
CVE-2024-5686,MEDIUM,,False,❌
CVE-2024-5687,,,False,❌
CVE-2024-5688,,,False,❌
CVE-2024-56882,,,False,❌
CVE-2024-56883,,,False,❌
CVE-2024-56889,,,False,❌
CVE-2024-5689,MEDIUM,,False,❌
CVE-2024-56897,CRITICAL,,False,❌
CVE-2024-56898,,,False,❌
CVE-2024-5690,MEDIUM,,False,❌
CVE-2024-56901,,,False,❌
CVE-2024-56902,,,False,❌
CVE-2024-56903,,,False,❌
CVE-2024-56908,,,False,❌
CVE-2024-5691,MEDIUM,,False,❌
CVE-2024-56914,,,False,❌
CVE-2024-5692,,,False,❌
CVE-2024-56921,,,False,❌
CVE-2024-56923,,,False,❌
CVE-2024-56924,,,False,❌
CVE-2024-5693,,,False,❌
CVE-2024-56938,MEDIUM,,False,❌
CVE-2024-56939,MEDIUM,,False,❌
CVE-2024-5694,HIGH,,False,❌
CVE-2024-56940,HIGH,,False,❌
CVE-2024-56946,,,False,❌
CVE-2024-56947,,,False,❌
CVE-2024-56948,,,False,❌
CVE-2024-56949,,,False,❌
CVE-2024-5695,CRITICAL,,False,❌
CVE-2024-56950,,,False,❌
CVE-2024-56951,,,False,❌
CVE-2024-56952,,,False,❌
CVE-2024-56953,,,False,❌
CVE-2024-56954,,,False,❌
CVE-2024-56955,,,False,❌
CVE-2024-56957,,,False,❌
CVE-2024-56959,,,False,❌
CVE-2024-5696,,,False,❌
CVE-2024-56960,,,False,❌
CVE-2024-56962,,,False,❌
CVE-2024-56963,,,False,❌
CVE-2024-56964,,,False,❌
CVE-2024-56965,,,False,❌
CVE-2024-56966,,,False,❌
CVE-2024-56967,,,False,❌
CVE-2024-56968,,,False,❌
CVE-2024-56969,,,False,❌
CVE-2024-5697,MEDIUM,,False,❌
CVE-2024-56971,,,False,❌
CVE-2024-56972,,,False,❌
CVE-2024-56973,,,False,❌
CVE-2024-56975,,,False,❌
CVE-2024-5698,MEDIUM,,False,❌
CVE-2024-5699,,,False,❌
CVE-2024-56990,,,False,❌
CVE-2024-56997,,,False,❌
CVE-2024-56998,,,False,❌
CVE-2024-5700,,,False,❌
CVE-2024-57000,,,False,❌
CVE-2024-57004,,,False,❌
CVE-2024-5701,,,False,❌
CVE-2024-57011,HIGH,,False,❌
CVE-2024-57012,HIGH,,False,❌
CVE-2024-57013,HIGH,,False,❌
CVE-2024-57014,HIGH,,False,❌
CVE-2024-57015,HIGH,,False,❌
CVE-2024-57016,HIGH,,False,❌
CVE-2024-57017,HIGH,,False,❌
CVE-2024-57018,HIGH,,False,❌
CVE-2024-57019,HIGH,,False,❌
CVE-2024-5702,,,False,❌
CVE-2024-57020,HIGH,,False,❌
CVE-2024-57021,HIGH,,False,❌
CVE-2024-57022,HIGH,,False,❌
CVE-2024-57023,,,False,❌
CVE-2024-57024,,,False,❌
CVE-2024-57025,,,False,❌
CVE-2024-57026,MEDIUM,,False,❌
CVE-2024-5703,,,False,❌
CVE-2024-57030,,,False,❌
CVE-2024-57031,CRITICAL,,False,❌
CVE-2024-57032,CRITICAL,,False,❌
CVE-2024-57033,,,False,❌
CVE-2024-57034,CRITICAL,,False,❌
CVE-2024-57035,CRITICAL,,False,❌
CVE-2024-57036,,,False,❌
CVE-2024-5704,,,False,❌
CVE-2024-57040,,,False,❌
CVE-2024-57041,,,False,❌
CVE-2024-57045,,,False,❌
CVE-2024-57046,,,False,❌
CVE-2024-57049,,,False,❌
CVE-2024-5705,,,False,❌
CVE-2024-57050,,,False,❌
CVE-2024-57052,,,False,❌
CVE-2024-57055,,,False,❌
CVE-2024-57056,,,False,❌
CVE-2024-5706,,,False,❌
CVE-2024-57061,,,False,❌
CVE-2024-57062,,,False,❌
CVE-2024-57063,,,False,❌
CVE-2024-57064,,,False,❌
CVE-2024-57065,,,False,❌
CVE-2024-57066,,,False,❌
CVE-2024-57067,,,False,❌
CVE-2024-57068,,,False,❌
CVE-2024-57069,,,False,❌
CVE-2024-57071,,,False,❌
CVE-2024-57072,,,False,❌
CVE-2024-57074,,,False,❌
CVE-2024-57075,,,False,❌
CVE-2024-57076,,,False,❌
CVE-2024-57077,,,False,❌
CVE-2024-57078,,,False,❌
CVE-2024-57079,,,False,❌
CVE-2024-5708,MEDIUM,,False,❌
CVE-2024-57080,,,False,❌
CVE-2024-57081,,,False,❌
CVE-2024-57082,,,False,❌
CVE-2024-57083,,,False,❌
CVE-2024-57084,,,False,❌
CVE-2024-57085,,,False,❌
CVE-2024-57086,,,False,❌
CVE-2024-5709,,,False,❌
CVE-2024-57095,,,False,❌
CVE-2024-57096,,,False,❌
CVE-2024-57097,,,False,❌
CVE-2024-57098,,,False,❌
CVE-2024-57099,,,False,❌
CVE-2024-5710,MEDIUM,,False,❌
CVE-2024-5711,MEDIUM,,False,❌
CVE-2024-5712,,,False,❌
CVE-2024-5713,,,False,❌
CVE-2024-5714,MEDIUM,,False,❌
CVE-2024-5715,,,False,❌
CVE-2024-57151,,,False,❌
CVE-2024-57159,,,False,❌
CVE-2024-5716,,,False,❌
CVE-2024-57160,MEDIUM,,False,❌
CVE-2024-57161,MEDIUM,,False,❌
CVE-2024-57162,HIGH,,False,❌
CVE-2024-57169,,,False,❌
CVE-2024-5717,,,False,❌
CVE-2024-57170,,,False,❌
CVE-2024-57174,,,False,❌
CVE-2024-57175,,,False,❌
CVE-2024-57176,,,False,❌
CVE-2024-57177,,,False,❌
CVE-2024-57178,,,False,❌
CVE-2024-5718,,,False,❌
CVE-2024-57184,,,False,❌
CVE-2024-5719,,,False,❌
CVE-2024-5720,,,False,❌
CVE-2024-5721,,,False,❌
CVE-2024-57211,,,False,❌
CVE-2024-57212,,,False,❌
CVE-2024-57213,,,False,❌
CVE-2024-57214,,,False,❌
CVE-2024-5722,,,False,❌
CVE-2024-57222,,,False,❌
CVE-2024-57223,,,False,❌
CVE-2024-57224,,,False,❌
CVE-2024-57225,,,False,❌
CVE-2024-57226,,,False,❌
CVE-2024-57227,,,False,❌
CVE-2024-57228,,,False,❌
CVE-2024-57229,CRITICAL,,False,❌
CVE-2024-5723,HIGH,,False,❌
CVE-2024-57230,CRITICAL,,False,❌
CVE-2024-57231,CRITICAL,,False,❌
CVE-2024-57232,CRITICAL,,False,❌
CVE-2024-57233,CRITICAL,,False,❌
CVE-2024-57234,CRITICAL,,False,❌
CVE-2024-57235,CRITICAL,,False,❌
CVE-2024-57237,,,False,❌
CVE-2024-57238,,,False,❌
CVE-2024-5724,,,False,❌
CVE-2024-57240,,,False,❌
CVE-2024-57241,,,False,❌
CVE-2024-57248,,,False,❌
CVE-2024-57249,,,False,❌
CVE-2024-5725,HIGH,,False,❌
CVE-2024-57252,,,False,❌
CVE-2024-57254,,,False,❌
CVE-2024-57255,,,False,❌
CVE-2024-57256,,,False,❌
CVE-2024-57257,,,False,❌
CVE-2024-57258,,,False,❌
CVE-2024-57259,,,False,❌
CVE-2024-5726,,,False,❌
CVE-2024-57261,,,False,❌
CVE-2024-57262,,,False,❌
CVE-2024-5727,,,False,❌
CVE-2024-57272,,,False,❌
CVE-2024-57273,,,False,❌
CVE-2024-57276,,,False,❌
CVE-2024-57277,,,False,❌
CVE-2024-57278,,,False,❌
CVE-2024-57279,,,False,❌
CVE-2024-5728,,,False,❌
CVE-2024-5729,,,False,❌
CVE-2024-5730,,,False,❌
CVE-2024-5731,,,False,❌
CVE-2024-5732,CRITICAL,,False,❌
CVE-2024-57326,,,False,❌
CVE-2024-57328,CRITICAL,,False,❌
CVE-2024-57329,,,False,❌
CVE-2024-5733,CRITICAL,,False,❌
CVE-2024-5734,HIGH,,False,❌
CVE-2024-57348,,,False,❌
CVE-2024-5735,HIGH,,False,❌
CVE-2024-57357,,,False,❌
CVE-2024-5736,HIGH,,False,❌
CVE-2024-57360,,,False,❌
CVE-2024-57362,,,False,❌
CVE-2024-57369,,,False,❌
CVE-2024-5737,MEDIUM,,False,❌
CVE-2024-57370,,,False,❌
CVE-2024-57372,,,False,❌
CVE-2024-57373,,,False,❌
CVE-2024-57375,,,False,❌
CVE-2024-57376,,,False,❌
CVE-2024-57378,,,False,❌
CVE-2024-5738,,,False,❌
CVE-2024-57386,MEDIUM,,False,❌
CVE-2024-5739,,,False,❌
CVE-2024-57392,,,False,❌
CVE-2024-57394,,,False,❌
CVE-2024-57395,,,False,❌
CVE-2024-57401,,,False,❌
CVE-2024-57407,,,False,❌
CVE-2024-57408,,,False,❌
CVE-2024-57409,,,False,❌
CVE-2024-5741,MEDIUM,,False,❌
CVE-2024-5742,,,False,❌
CVE-2024-57423,,,False,❌
CVE-2024-57426,,,False,❌
CVE-2024-57427,,,False,❌
CVE-2024-57428,,,False,❌
CVE-2024-57429,,,False,❌
CVE-2024-5743,,,False,❌
CVE-2024-57430,,,False,❌
CVE-2024-57432,,,False,❌
CVE-2024-57433,,,False,❌
CVE-2024-57434,,,False,❌
CVE-2024-57435,,,False,❌
CVE-2024-57436,,,False,❌
CVE-2024-57437,,,False,❌
CVE-2024-57438,,,False,❌
CVE-2024-57439,,,False,❌
CVE-2024-5744,,,False,❌
CVE-2024-57440,,,False,❌
CVE-2024-5745,CRITICAL,,False,❌
CVE-2024-57450,,,False,❌
CVE-2024-57451,,,False,❌
CVE-2024-57452,,,False,❌
CVE-2024-5746,,,False,❌
CVE-2024-5747,,,False,❌
CVE-2024-57471,,,False,❌
CVE-2024-57473,,,False,❌
CVE-2024-57479,,,False,❌
CVE-2024-57480,,,False,❌
CVE-2024-57482,,,False,❌
CVE-2024-57483,,,False,❌
CVE-2024-57487,,,False,❌
CVE-2024-57488,,,False,❌
CVE-2024-5749,,,False,❌
CVE-2024-57490,,,False,❌
CVE-2024-57492,MEDIUM,,False,❌
CVE-2024-57493,,,False,❌
CVE-2024-57498,,,False,❌
CVE-2024-5750,,,False,❌
CVE-2024-57509,,,False,❌
CVE-2024-5751,CRITICAL,,False,❌
CVE-2024-57510,,,False,❌
CVE-2024-57513,,,False,❌
CVE-2024-57514,,,False,❌
CVE-2024-57519,,,False,❌
CVE-2024-5752,,,False,❌
CVE-2024-57520,,,False,❌
CVE-2024-57522,,,False,❌
CVE-2024-57523,,,False,❌
CVE-2024-5753,,,False,❌
CVE-2024-57536,,,False,❌
CVE-2024-57537,,,False,❌
CVE-2024-57538,,,False,❌
CVE-2024-57539,,,False,❌
CVE-2024-5754,MEDIUM,,False,❌
CVE-2024-57540,,,False,❌
CVE-2024-57541,,,False,❌
CVE-2024-57542,,,False,❌
CVE-2024-57543,,,False,❌
CVE-2024-57544,,,False,❌
CVE-2024-57545,,,False,❌
CVE-2024-57546,,,False,❌
CVE-2024-57547,,,False,❌
CVE-2024-57548,,,False,❌
CVE-2024-57549,,,False,❌
CVE-2024-5755,MEDIUM,,False,❌
CVE-2024-57556,MEDIUM,,False,❌
CVE-2024-5756,,,False,❌
CVE-2024-5757,MEDIUM,,False,❌
CVE-2024-57575,CRITICAL,,False,❌
CVE-2024-57577,MEDIUM,,False,❌
CVE-2024-57578,HIGH,,False,❌
CVE-2024-57579,CRITICAL,,False,❌
CVE-2024-5758,,,False,❌
CVE-2024-57580,CRITICAL,,False,❌
CVE-2024-57581,CRITICAL,,False,❌
CVE-2024-57582,CRITICAL,,False,❌
CVE-2024-57583,CRITICAL,,False,❌
CVE-2024-57587,,,False,❌
CVE-2024-5759,MEDIUM,,False,❌
CVE-2024-57590,,,False,❌
CVE-2024-57595,,,False,❌
CVE-2024-57598,,,False,❌
CVE-2024-57599,,,False,❌
CVE-2024-5760,HIGH,,False,❌
CVE-2024-57601,,,False,❌
CVE-2024-57602,CRITICAL,,False,❌
CVE-2024-57603,,,False,❌
CVE-2024-57604,,,False,❌
CVE-2024-57605,,,False,❌
CVE-2024-57606,,,False,❌
CVE-2024-57608,,,False,❌
CVE-2024-57609,,,False,❌
CVE-2024-5761,,,False,❌
CVE-2024-57610,,,False,❌
CVE-2024-57611,,,False,❌
CVE-2024-57615,,,False,❌
CVE-2024-57616,,,False,❌
CVE-2024-57617,,,False,❌
CVE-2024-57618,,,False,❌
CVE-2024-57619,,,False,❌
CVE-2024-5762,HIGH,,False,❌
CVE-2024-57620,,,False,❌
CVE-2024-57621,,,False,❌
CVE-2024-57622,,,False,❌
CVE-2024-57623,,,False,❌
CVE-2024-57624,,,False,❌
CVE-2024-57625,,,False,❌
CVE-2024-57626,,,False,❌
CVE-2024-57627,,,False,❌
CVE-2024-57628,,,False,❌
CVE-2024-57629,,,False,❌
CVE-2024-5763,MEDIUM,,False,❌
CVE-2024-57630,,,False,❌
CVE-2024-57631,,,False,❌
CVE-2024-57632,,,False,❌
CVE-2024-57633,,,False,❌
CVE-2024-57634,,,False,❌
CVE-2024-57635,,,False,❌
CVE-2024-57636,,,False,❌
CVE-2024-57637,,,False,❌
CVE-2024-57638,,,False,❌
CVE-2024-57639,,,False,❌
CVE-2024-5764,MEDIUM,,False,❌
CVE-2024-57640,,,False,❌
CVE-2024-57641,,,False,❌
CVE-2024-57642,,,False,❌
CVE-2024-57643,,,False,❌
CVE-2024-57644,,,False,❌
CVE-2024-57645,,,False,❌
CVE-2024-57646,,,False,❌
CVE-2024-57647,,,False,❌
CVE-2024-57648,,,False,❌
CVE-2024-57649,,,False,❌
CVE-2024-5765,,,False,❌
CVE-2024-57650,,,False,❌
CVE-2024-57651,,,False,❌
CVE-2024-57652,,,False,❌
CVE-2024-57653,,,False,❌
CVE-2024-57654,,,False,❌
CVE-2024-57655,,,False,❌
CVE-2024-57656,,,False,❌
CVE-2024-57657,,,False,❌
CVE-2024-57658,,,False,❌
CVE-2024-57659,,,False,❌
CVE-2024-5766,MEDIUM,,False,❌
CVE-2024-57660,,,False,❌
CVE-2024-57661,,,False,❌
CVE-2024-57662,,,False,❌
CVE-2024-57663,,,False,❌
CVE-2024-57664,,,False,❌
CVE-2024-57665,,,False,❌
CVE-2024-57668,HIGH,,False,❌
CVE-2024-57669,,,False,❌
CVE-2024-5767,HIGH,,False,❌
CVE-2024-57672,,,False,❌
CVE-2024-57673,,,False,❌
CVE-2024-57676,,,False,❌
CVE-2024-57677,,,False,❌
CVE-2024-57678,,,False,❌
CVE-2024-57679,,,False,❌
CVE-2024-5768,,,False,❌
CVE-2024-57680,,,False,❌
CVE-2024-57681,,,False,❌
CVE-2024-57682,,,False,❌
CVE-2024-57683,,,False,❌
CVE-2024-57684,,,False,❌
CVE-2024-57685,,,False,❌
CVE-2024-57686,,,False,❌
CVE-2024-57687,,,False,❌
CVE-2024-5769,MEDIUM,,False,❌
CVE-2024-57698,,,False,❌
CVE-2024-57699,,,False,❌
CVE-2024-5770,MEDIUM,,False,❌
CVE-2024-57703,CRITICAL,,False,❌
CVE-2024-57704,HIGH,,False,❌
CVE-2024-57707,,,False,❌
CVE-2024-5771,,,False,❌
CVE-2024-57716,,,False,❌
CVE-2024-57719,,,False,❌
CVE-2024-5772,CRITICAL,,False,❌
CVE-2024-57720,,,False,❌
CVE-2024-57721,,,False,❌
CVE-2024-57722,,,False,❌
CVE-2024-57723,,,False,❌
CVE-2024-57724,,,False,❌
CVE-2024-57725,,,False,❌
CVE-2024-57726,CRITICAL,,False,❌
CVE-2024-57727,HIGH,True,False,❌
CVE-2024-57728,HIGH,,False,❌
CVE-2024-5773,CRITICAL,,False,❌
CVE-2024-5774,CRITICAL,,False,❌
CVE-2024-5775,HIGH,,False,❌
CVE-2024-57757,,,False,❌
CVE-2024-5776,,,False,❌
CVE-2024-57760,,,False,❌
CVE-2024-57761,,,False,❌
CVE-2024-57762,,,False,❌
CVE-2024-57763,,,False,❌
CVE-2024-57764,,,False,❌
CVE-2024-57765,,,False,❌
CVE-2024-57766,,,False,❌
CVE-2024-57767,,,False,❌
CVE-2024-57768,,,False,❌
CVE-2024-57769,HIGH,,False,❌
CVE-2024-5777,,,False,❌
CVE-2024-57770,HIGH,,False,❌
CVE-2024-57771,,,False,❌
CVE-2024-57772,,,False,❌
CVE-2024-57773,,,False,❌
CVE-2024-57774,,,False,❌
CVE-2024-57775,HIGH,,False,❌
CVE-2024-57776,,,False,❌
CVE-2024-57777,,,False,❌
CVE-2024-57778,,,False,❌
CVE-2024-5778,,,False,❌
CVE-2024-57782,,,False,❌
CVE-2024-57784,,,False,❌
CVE-2024-57785,,,False,❌
CVE-2024-5779,,,False,❌
CVE-2024-57790,,,False,❌
CVE-2024-57791,,,False,❌
CVE-2024-57792,,,False,❌
CVE-2024-57793,,,False,❌
CVE-2024-57795,,,False,❌
CVE-2024-57798,HIGH,,False,❌
CVE-2024-57799,MEDIUM,,False,❌
